what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075287733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075317251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448075321871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075329979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075335205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1448075336609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075346763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075346779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075347603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075347628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075351212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075420673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448075425627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075430124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075469122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1448075473691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075489249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075489311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075514649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075514736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1448075517400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1448075524801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1448075534621
