what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447384770118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384776124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384779749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384780590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384789284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1447384796158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1447384821931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1447384835816
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1447384836659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384842696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384844023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384850037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384850052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384850886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384850956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384854299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384870650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1447384975235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384986508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384986534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384987512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384987561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447384990642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385000798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1447385018387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385116981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385171434
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447385173068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385198600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385260551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1447385260572
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447385357452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385553391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385568564
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447385569916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385577503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385584557
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447385585061
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447385585271
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1447385585808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1447385585905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1447385594064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1447385602914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1447385614317
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1447385616777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385620137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385627994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385630442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385666122
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1447385666829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1447385669756
